sentence	label
"We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL @USER financial freedom HTTPURL @USER Hey ! Speak for yourself , buddy ! @USER run “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” :flushed_face: Hell no “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” WTF :flushed_face: :confounded_face: :person_gesturing_NO: HELL NO "" @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” @USER I Been Running For My Life I Hate Big Spider @USER set it on fire or shot it “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” @USER You too :unamused_face: RT @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL @USER Oh yeasts . I hate spiders . Buy what the he 'll I would hold it . * not HTTPURL “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” fuck that @USER OMFG ! ! ! “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” < @USER @USER I 'll just leave this here ... “ @USER : The Goliath Spider : HTTPURL HTTPURL ” “ @USER : We only have one thing to say : HTTPURL HTTPURL ” @USER “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” :loudly_crying_face: :loudly_crying_face: :loudly_crying_face: Brb crying “ @USER : We only have one thing to say about the giant Goliath Birdeater spider : HTTPURL HTTPURL ” “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” NOPE NO :face_with_medical_mask: “ @USER : one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” creature from hell :face_with_tears_of_joy: @USER @USER @USER THIS IS A BIG FAT NOPE . EWWW “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” @USER “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL @USER IS THAT REAL NOPE :person_gesturing_NO: “ @USER : We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL ” #Aragog « @USER We only have one thing to say about that giant Goliath Birdeater spider : HTTPURL HTTPURL » @USER #ARAGOG !"	0
#QUE -> What is a coronavirus ? Coronaviruses are a large family of viruses which may cause illness in animals or humans . In humans , several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome ( MERS ) and Severe Acute Respiratory Syndrome ( SARS ) . The most recently discovered coronavirus causes coronavirus disease COVID - 19 .	0
We saw the videos of ... ~ livestock euthanasia ~ dumped milk ~ rotting veggies Disruptions to food and grocery supply chains . Without a plan for a 2nd COVID - 19 wave , we 'll face the same ! #TrumpIsTheDisaster #wtp2020 @USER #wtp342 HTTPURL @USER @USER @USER Yup , we broke 2 million today . Where is Trump 's plan ? ? ? Why are we hearing NOTHING from the WH ? ? ? Oh yeah , TRUMP FAILED w / COVID . No accountability . @USER @USER @USER herd immunity is not gonna work without death what is wrong with those whitey righties ? @USER @USER @USER Ummm , :thinking_face: Where does one begin ? ? ?	0
"Apologies if you 've already seen a crow riding a bald eagle today . Image : Phoo Chan Story : HTTPURL HTTPURL @USER #boss . NOTHING #india #tiger ride #elephants mt @USER crow riding a bald #eagle HTTPURL @USER This is like the fourth time today , SMH . @USER re : YOU are the reason why the internet exists M ! @USER Meh . @USER Winter is Coming ... riding on the back of FREEDOM ! #GameofThronesMurica @USER no apology necessary @USER You always find the coolest pics on the Internet Ms . Frost . Really enjoy your tweets . Have a nice day ! :grinning_face_with_big_eyes: @USER Pigeons be like , Can we ride too ? ? HTTPURL @USER looks like "" fishing guide "" mode @USER funny girl wednesday ! ! @USER @USER Do n't apologize . That 's incredible no matter how many times you see it . Beautiful shot and great timing ! @USER @USER @USER @USER This provides more context than the photo I saw yesterday . Very cool ! @USER @USER . Via @USER "" a composite of 3 sequential pics ; Chan licensed the individual photos to Media Drum World "" @USER #accepted @USER @USER haha that is an amazing caption @USER @USER the stuff people will to take the HOV lane @USER no no , pic is real , just the 500px link I posted is a sequential composite of three real photos . @USER That 's very interesting , I 've never seen that before , great photo @USER Is this another racoon-on-a-crocodile photo ? @USER @USER have u seen theses Guys ? ? ? HTTPURL @USER @USER did indeed . Nature is incredible . @USER what 's gonna work ? Teamwork ! #wonderpets @USER @USER I do n't think you should ever apologise for a crow riding an eagle ! ! !"	0
Let ´ s help fight the spread of the coronavirus . Let ´ s protect ourselves , our loved ones , colleagues , friends , the community and our country . So here ´ s a thread of Q & A on coronaviruses ( COVID - 19 ) from World Health Organization . #CovidfreeApril #CovidfreePhilippines #CovidfreeWorld Some people become infected but do n't develop any symptoms and do n't feel unwell . Most people ( about 80 % ) recover from the disease without needing special treatment . Around 1 out of every 6 people who gets COVID - 19 becomes seriously ill and develops difficulty breathing . 2/3 Older people , and those with underlying medical problems like high blood pressure , heart problems or diabetes , are more likely to develop serious illness . People with fever , cough and difficulty breathing should seek medical attention . 3/3 How does COVID - 19 spread ? People can catch COVID - 19 from others who have the virus . The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID - 19 coughs or exhales . 1/3 These droplets land on objects and surfaces around the person . Other people then catch COVID - 19 by touching these objects or surfaces , then touching their eyes , nose or mouth . 2/3 People can also catch COVID - 19 if they breathe in droplets from a person with COVID - 19 who coughs out or exhales droplets . This is why it is important to stay more than 1 meter ( 3 feet ) away from a person who is sick . 3/3 Can the virus that causes COVID - 19 be transmitted through the air ? Studies to date suggest that the virus that causes COVID - 19 is mainly transmitted through contact with respiratory droplets rather than through the air . Can CoVID - 19 be caught from a person who has no symptoms ? The main way the disease spreads is through respiratory droplets expelled by someone who is coughing . The risk of catching COVID - 19 from someone with no symptoms at all is very low . 1/2 However , many people with COVID - 19 experience only mild symptoms . This is particularly true at the early stages of the disease . It is therefore possible to catch COVID - 19 from someone who has , for example , just a mild cough and does not feel ill . 2/2	0
RT @USER : OFFICIAL #OpKKK #HoodsOff 2015 Data Release HTTPURL With Love , Anonymous . HTTPURL @USER @USER @USER exit stage right	1
Novel Coronavirus ( 2019 - nCoV ) advice for the public : #MythBusters #coronavirus Can pets at home spread the new coronavirus ( 2019 - nCoV ) ? Courtesy @USER HTTPURL @USER @USER Nice way of saying “ we have no clue ”	0
Should I wear a mask to protect myself from Coronavirus ? #CoronaVirusUpdates #CoronavirusOutbreak #coronavirus #COVID #COVID19Aus #COVID19 #CoronaInfoCH #Mask #wear #protect #measure #Germany #Italy #Europe #France #Sweden #switzerland #Spain #USA #UK #virus #SundayMorning HTTPURL @USER You should .	0
"The coronavirus panic is dumb @USER OMG , I do n't think I 've ever been so disappointed in someone I once held in high esteem . If 40 million get infected ( based on flu numbers & COVID 19 is even more contagious ) a CFR of 3.4 % would result in 1,360 , 000 deaths . Not overhyped . @USER @USER it is not more contagious : "" Studies to date suggest that the virus that causes COVID - 19 is mainly transmitted through contact with respiratory droplets rather than through the air . See previous answer on “ How does COVID - 19 spread ? ” "" HTTPURL"	0
1 . Is it safe to receive a letter or a package from China ? Yes , it is safe . People receiving packages from China are not at risk of contracting the new coronavirus . From previous analysis , we know coronaviruses do not survive long on objects , such as letters or packages . 2 . Can spraying alcohol or chlorine all over your body kill the new coronavirus ? No . Spraying alcohol or chlorine on your body will not kill viruses that have already entered your body . Rather , spraying such substances can be harmful to clothes or mucous membranes ( eyes , mouth ) . 3 . How effective are thermal scanners in detecting people infected with the new coronavirus ? Thermal scanners are effective in detecting people who have developed a fever because of infection . However , they can not detect people who are infected but are not yet sick with fever . 4 . Can an ultraviolet disinfection lamp kill the new coronavirus ? UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation . 5 . Are hand dryers effective in killing the new coronavirus ? No . Hand dryers are not effective in killing the new coronavirus . To protect yourself against the new coronavirus , you should frequently clean your hands with an alcohol-based hand rub or wash them with soap & water . 6 . Can pets at home spread the new coronavirus ( 2019 - nCoV ) ? At present , there is no evidence that companion animals / pets such as dogs or cats can be infected with the new coronavirus . However , it is always a good idea to wash your hands with soap & water after contact with pets . 7 . Do vaccines against pneumonia protect you against the new coronavirus ? No . Vaccines against pneumonia offer no protection against the new coronavirus . The virus is so new and different that it needs its own vaccine . Researchers are trying to develop one & WHO is in support . 8 . Does the new coronavirus affect older people , or are younger people also susceptible ? People of all ages can be infected by the new coronavirus but older people & those with pre-existing medical conditions ( such as asthma , diabetes , etc . ) appear to be more vulnerable . WHO advises people of all ages to take steps to protect themselves from the virus , for example by following good hand hygiene and good respiratory hygiene . 9 . Are antibiotics effective in preventing and treating the new coronavirus ? No , antibiotics do not work against viruses , only bacteria . The new coronavirus ( 2019 - nCoV ) is a virus and , therefore , antibiotics should not be used as a means of prevention or treatment . 10 . Are there any specific medicines to prevent or treat the new coronavirus ? To date , there is no specific medicine recommended to prevent or treat the new coronavirus . However , those infected with the virus are receiving appropriate care to relieve and treat symptoms .	0
"Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL @USER #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #FALSEFLAG #Ukraine Dat dus “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 ” “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL ” @USER @USER “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL ” Nützliche Überwachung ! “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 "" @USER @USER @USER BREAKING NEWS Malaysian airliner MH17 shot down footage : HTTPURL #MalaysianAirlines @USER HTTPURL “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL ” RT @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL ” Als dit klopt ... : “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 @USER is that a body ? Sumber convo twit sblmnya RT @USER : ProRussian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 “ @USER : Pro-Russian rebel leader in leaked audio : "" Cossacks "" shot down the plane HTTPURL #MH17 HTTPURL ” @USER niggas aint playin wit dat shit @USER @USER yes it is !"	1
